"Bivalvia","Calc_worm_tube","Hydrozoa","msp10_spo","msp11_spo","msp12_spo","msp15_spo","msp14_spo","msp16_spo","msp18_spo","msp19_spo","msp1_spo","msp20_spo","msp21_spo","msp22_spo","msp23_spo","msp24_spo","msp25_spo","msp26_spo","msp27_spo","msp28_spo","msp29_spo","msp2_spo","msp30_spo","msp31_spo","msp33_spo","msp34_spo","msp35_spo","msp36_spo","msp3_spo","msp4_spo","msp5_spo","msp7_spo","msp8_spo","msp9_spo","Pina_sp","Cirripedia","Soft_worm_tube","Miniacina_sp_.r._for","Miniacina_sp_.a._for","Miniacina_sp_.j._for","Parasmittina_margaritata_bryo","msp12_bryo","msp14_bryo","Schizomavella_sp_bryo","Smittoidea_cautela_bryo","Watersipora_subtorquata_bryo","Smittipora_harmeriana_bryo","Disporella_novaehollandiae_bryo","msp5_bryo","Crisia_elongata_bryo","Tubulipora_sp_bryo","Scrupocellaria_sp_bryo","Red_biofilm","Green_biofilm","Cyanobacteria","Lissoclinum_sp1_ascc","Didemnidae_sp1_ascc","Lissoclinum_sp2_ascc","Cystodystes_sp_ascc","Polysyncraton_milleporae_ascc","Botryllus_sp1_ascc","msp15_ascc","Botryllus_gregalis_ascc","msp17_ascc","Botryllus_sp2_ascc","Aplidium_sp_ascc","Polycarpa_sp_ascs","Trididemnum_sp_ascc","Botryllus_sp3_ascc","Eusynstyela_hartmeyeri_ascc","msp2_ascs","Botryllus_sp4_ascc","Styela_canopus_ascs","Didemnidae_sp2_ascc","Ascidia_sydneiensis_ascs","Botryllus_sp5_ascc","msp5_ascs","Polysyncraton_rostrum_ascc","msp6_ascs","msp7_ascc","Didemnidae_sp3_ascc","Ascidia_fictile_ascs","msp9_ascc","msp9_ascs","Brown_upright_macroalgae","CCA","Green_encr_macroalgae","Green_upright_macroalgae","Red_upright_Macroalgae"
2.632,23.684,5.263,0,0,0,0,0,0,0,0,0,5.263,0,0,0,0,0,0,0,0,5.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.737,0,0,5.263
0,7.692,0,0,0,0,3.847,0,0,0,0,0,3.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.847,0,0,0,11.538,3.847,3.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.847,0,0,0,0,0,0,0,0,0,0,0,53.844,0,0,0
2.777,30.556,0,0,0,0,2.777,0,0,0,0,2.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,5.556,0,0,2.777,0,0,2.777,0,0,2.777,0,0,2.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,0,0,0
0,17.073,0,0,0,0,19.513,0,0,4.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.439,2.439,0,0,0,0,0,0,0,7.317,0,0,0,0,0,0,0,0,0,2.439,2.439,0,2.439,0,7.317,2.439,0,2.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.513,0,0,2.439
0,57.692,0,0,0,0,0,0,0,0,0,0,3.846,0,0,0,0,0,0,0,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,3.846,0,0,0,0,0,0,0,0,0,0,3.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.538,0,0,0
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.001,0,0,0,0,0,0,0,0,5,0,0,0,10.001,0,5,0,0,10.001,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.999,0,0,10.001
2.439,9.756,0,0,0,0,0,0,0,0,0,0,2.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.439,0,0,0,0,0,0,0,0,9.756,2.439,0,0,0,2.439,0,0,0,0,4.878,7.316,0,0,0,0,2.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.781,0,0,4.878
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.556,0,2.223,0,0,0,0,0,4.444,0,6.667,13.333,0,2.223,0,6.667,2.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.666,0,0,0
4.167,33.333,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,8.333,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,0,4.167
0,13.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,16.667,0,0,3.333,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,20.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,3.333,0,0,0,0,0,0,0,23.333,0,0,3.333
0,0,2.325,0,0,4.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.582,0,0,0,0,0,0,0,0,0,0,0,0,13.954,0,0,0,2.325,0,2.325,0,0,0,0,0,0,0,2.325,2.325,0,2.325,0,0,0,6.977,0,0,0,0,0,0,11.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.931,0,0,0
0,31.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.084,0,0,0,0,0,0,0,0,2.084,0,2.084,0,0,0,0,0,4.167,0,2.084,8.333,0,2.084,0,4.167,6.249,4.167,0,10.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.749,0,0,0
0,56.667,6.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
3.226,6.451,6.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.677,0,0,0,0,0,0,0,0,0,0,0,0,0,3.226,0,0,3.226,3.226,3.226,0,0,0,9.677,6.451,0,0,6.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.711,0,0,0
2.381,16.666,2.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.571,0,0,0,0,0,0,0,0,0,0,0,2.381,0,0,0,0,4.762,0,4.762,0,0,0,0,0,0,0,0,2.381,0,0,0,0,0,4.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.952,0,0,0
0,4.763,4.763,0,0,0,26.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.763,0,2.38,0,0,0,0,0,0,0,2.38,0,0,0,0,9.523,0,4.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.713,0,0,0
0,62.067,3.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.586,0,0,3.449
3.704,25.925,0,0,0,0,3.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,7.407,0,3.704,0,0,0,0,0,0,0,0,0,3.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.629,0,0,3.704
8.822,17.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942,0,0,0,0,0,0,2.942,0,8.822,0,0,0,0,0,0,0,0,2.942,0,0,0,17.647,2.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.294,0,0,0
5.883,5.883,0,0,0,0,0,0,0,0,0,2.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.647,0,5.883,0,0,0,0,0,0,0,0,2.941,0,0,0,5.883,5.883,11.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.352,0,0,2.941
0,37.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.407,0,0,3.704,0,7.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.037,0,0,0
7.692,15.384,3.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692,0,0,0,0,11.539,0,0,0,3.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.384,0,0,3.847
2.564,2.564,0,0,0,0,0,0,0,0,0,0,5.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.129,0,2.564,10.256,0,7.692,0,7.692,2.564,0,0,0,0,0,0,0,0,0,0,0,0,2.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.717,0,0,0
0,12.245,0,0,0,0,10.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.082,0,14.286,4.082,0,8.163,0,4.082,2.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.49,0,0,2.041
0,33.334,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,9.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0,0,0,0,0,0,0,0,40.001,0,0,0
0,2.941,5.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882,0,5.882,0,0,0,0,2.941,8.824,5.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.824,0,0,0,0,0,0,0,0,0,0,0,41.176,0,0,0
3.031,3.031,6.061,0,0,0,3.031,0,0,0,3.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,6.061,0,0,0,0,0,0,0,6.061,0,0,9.09,0,3.031,6.061,12.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.272,0,0,0
0,10,2.501,0,0,0,2.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501,0,0,0,0,0,0,0,0,0,7.499,7.499,0,15,0,5,7.499,2.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,27.499,0,0,0
0,54.545,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.273,0,0,0
7.143,28.571,7.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.143,3.571,0,0,0,0,0,0,0,0,0,0,0,0,3.571,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,0,0,0,0,32.143,0,0,0
5.555,13.889,2.778,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,0,0,0,11.112,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,5.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.779,0,0,0
0,22.727,6.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.637,0,2.273,0,0,0,0,0,0,0,0,6.818,0,0,0,13.637,0,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.818,0,0,0
0,32,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,4
0,18.751,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,28.125,3.125,3.125,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
2.381,4.762,0,2.381,0,0,33.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,0,0,0,0,0,0,0,0,0,0,0,0,2.381,0,4.762,0,2.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,0,9.524
0,7.692,0,0,0,0,17.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564,0,12.82,0,0,0,0,0,0,0,0,2.564,0,7.692,0,2.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.59,0,0,0
3.704,14.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.704,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0,0,0,0,0,0,0,0,3.704,0,0,0,7.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.147,0,0,3.704
3.846,15.384,0,3.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0,0,3.846,0,3.846,7.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0,0,0,0,42.307,0,0,7.693
9.524,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.905,0,7.143,0,0,0,0,0,0,0,0,2.381,0,9.524,0,0,2.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.858,0,0,0
2.564,7.692,2.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.513,0,0,0,0,2.564,0,0,7.692,0,0,15.385,0,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.205,0,0,0
0,16.129,9.677,3.226,0,0,0,0,0,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.677,0,0,0,0,0,0,0,0,0,0,3.226,0,0,0,0,0,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.613,0,0,0
11.111,18.519,3.703,0,0,0,3.703,0,0,3.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.815,0,0,0,11.111,0,0,0,0,0,0,0,0,0,7.408,0,0,0,0,0,0,0,0,0,0,7.408,0,0,0,0,0,0,0,14.815,0,0,0
2.381,9.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.381,0,0,0,0,4.762,0,0,0,11.904,0,0,0,0,0,0,0,0,0,4.762,0,0,4.762,0,0,2.381,0,0,0,0,0,0,0,0,0,0,0,2.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.382,0,0,2.381
2.381,19.048,9.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,0,4.762,0,0,0,0,0,0,0,4.762,0,0,0,0,7.143,0,4.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.857,0,0,0
0,58.331,8.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,4.167,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0
3.333,13.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,6.667,0,0,0,0,0,20,0,0,0,0,3.333,0,0,6.667,0,0,0,0,0,0,0,0,6.667,0,0,0,0,0,0,0,0,0,0,0,16.666,0,0,0,0,0,0,0,16.666,0,0,3.333
14.705,5.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.822,0,0,0,0,0,0,0,0,5.883,0,0,0,0,5.883,0,0,0,0,0,20.588,0,0,0,2.942,2.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,0,0,0
0,2.273,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818,0,0,0,0,11.364,0,0,0,0,2.273,43.182,0,0,0,11.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.182,0,0,2.273
0,48.571,5.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.857,0,0,0,0,0,0,0,0,2.857,0,2.857,0,0,0,0,0,0,0,0,0,5.714,0,0,2.857,0,0,0,0,0,0,0,0,8.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
3.847,7.692,3.847,0,0,0,0,0,0,3.847,0,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.538,0,0,0,0,0,0,0,0,3.847,0,3.847,3.847,0,0,15.385,0,0,0,3.847,0,0,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.076,0,0,0
12.5,2.5,12.5,0,0,2.5,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,27.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0
0,0,2.631,0,0,0,2.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895,0,0,0,5.264,0,15.79,0,0,5.264,0,0,0,0,2.631,13.159,0,0,0,0,0,0,0,0,0,0,0,0,0,34.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895,0,0,0
5.405,32.434,2.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.702,0,0,2.702,0,0,2.702,0,0,0,0,0,0,0,0,2.702,5.405,0,0,0,0,0,0,0,0,0,0,0,16.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.028,0,0,0
3.334,10,6.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333,0,0,0,0,0,10,0,0,13.333,0,0,0,0,0,13.333,0,0,0,6.666,6.666,3.334,0,3.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.334,0,0,0,0,6.666,0,0,0
4.546,11.364,6.818,0,0,0,4.546,0,0,0,0,0,4.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.273,0,0,0,0,0,0,0,0,4.546,0,20.454,0,0,0,0,0,0,0,0,0,0,0,0,2.273,0,0,0,0,0,0,0,0,6.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.818,0,0,0
2.083,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.249,0,16.667,0,0,4.167,0,0,0,0,2.083,2.083,0,0,0,0,0,0,0,0,0,0,0,0,39.583,14.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,0
3.333,43.333,16.667,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
6.897,0,13.792,0,0,0,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,0,0,0,6.897,0,0,0,0,0,3.448,0,0,0,6.897,6.897,0,0,17.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,0,3.448,0,0,0,0,3.448,0,0,0,0,17.242,0,0,0
4.167,4.167,2.084,0,4.167,29.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.084,0,0,0
0,2.564,2.564,0,2.564,2.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692,0,0,0,7.692,0,5.128,0,0,12.82,0,0,0,0,0,23.077,0,0,0,2.564,0,0,0,0,0,0,0,0,17.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.82,0,0,0
0,59.259,3.704,0,0,0,0,0,0,0,0,3.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.815,0,0,0
3.846,11.539,23.076,0,0,0,0,0,0,0,0,0,3.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0,0,0,0,3.846,0,0,0,0,0,11.539,0,0,0,0,7.691,3.846,0,11.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.539,0,0,0
