Image_ID;Image_name;Acanthastrea;Acanthastrea_echinata;Acropora_abrotanoides;Acropora_branching;Acropora_digitifera;Acropora_Robusta_RUN;Acropora_tabulate;Astrea;Astreopora;Astreopora_myriophthalma;Coscinaraea;Cyphastrea;Dipsastraea;Favites;Favites_complanata;Favites_pentagona;Galaxea;Goniastrea;Goniastrea_stelligera;Gonistrea_pectinata;Hard_coral;Hydnophora;Leptastrea;Leptastrea_purpurea;Montipora;Paramontastraea_peresi;Pavona_venosa;Platygyra;Platygyra_pini;Plesiastrea_versipora;Pocillopora;Pocillopora_grandis_eydouxi;Pocillopora_meandrina;Pocillopora_verrucosa;Porites_branching;Porites_massive;Porites_rus;Psammocora;Psammocora_profundacella;Turbinaria_coral;Turbinaria_irregularis;Cladiella;Echinostrephus_molaris;Lobophytum;Millepora;Molluscs;Sarcophyton;Soft_Coral;Sand;Dead_coral;Hard_Substrate;UNAV;Cyanobacteria;Foraminifera;Unknown;CCA;Dictyosphaeria;Green_turfing_algae;Halimeda;Liagora;Neomeris;Padina;Turbinaria_algae;Turf_algae;Turf_and_sand;Ulva
1997238;RUNTRANS3B_14,jpg;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;16,667;36,111;0
1997239;RUNTRANS3B_15,jpg;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;2,778;16,667;0;0;0;0;0;0;0;5,556;19,444;0
1997240;RUNTRANS3B_16,jpg;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;5,556;0;2,778;25;0;0;0;0;0;0;0;16,667;33,333;0
1997241;RUNTRANS3B_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;2,778;58,333;0;0;0;0;0;0;0;16,667;13,889;0
1997242;RUNTRANS3B_18,jpg;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;25;0;0;0;0;0;0;0;16,667;16,667;0
1997243;RUNTRANS3B_19,jpg;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;30,556;0;0;0;2,778;0;0;0;27,778;25;2,778
1997244;RUNTRANS3B_20,jpg;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;69,444;0;0;0;0;0;0;0;5,556;0;0
1997245;RUNTRANS3C_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;5,556;13,889;0;0;0;0;0;0;0;19,444;41,667;0
1997246;RUNTRANS3C_02,jpg;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;2,778;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;41,667;25;0
1997247;RUNTRANS3C_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;30,556;0;0;0;0;0;0;0;11,111;52,778;0
1997248;RUNTRANS3C_04,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;8,333;25;0;0;0;0;0;0;0;11,111;44,444;0
1997249;RUNTRANS3C_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;5,556;2,778;0;0;0;0;0;0;0;50;38,889;0
1997250;RUNTRANS3C_06,jpg;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;22,222;0;0;0;0;0;0;0;25;19,444;0
1997251;RUNTRANS3C_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;25;0;0;0;0;0;0;0;25;36,111;0
1997252;RUNTRANS3C_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;19,444;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;5,556;5,556;0;0;0;2,778;0;0;0;13,889;38,889;0
1997253;RUNTRANS3C_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;2,778;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;25;50;0
1997254;RUNTRANS3C_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;5,556;50;0;0;0;0;0;0;0;8,333;27,778;0
1997255;RUNTRANS3C_11,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;5,556;19,444;0;0;0;0;0;0;0;27,778;41,667;2,778
1997256;RUNTRANS3C_12,jpg;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;25;0;0;0;0;0;0;0;47,222;13,889;5,556
1997257;RUNTRANS3C_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;2,778;16,667;0;0;0;11,111;0;0;0;16,667;25;0
1997258;RUNTRANS3C_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;2,778;0;0;0;0;0;0;27,778;0;0;0;0;0;0;0;11,111;55,556;0
1997259;RUNTRANS3C_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;2,778;0;0;0;0;2,778;13,889;0;0;0;2,778;0;0;0;16,667;47,222;2,778
1997260;RUNTRANS3C_16,jpg;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;2,778;13,889;0;0;0;5,556;0;0;0;19,444;25;0
1997261;RUNTRANS3C_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;30,556;0;0;0;0;0;0;0;41,667;13,889;0
1997262;RUNTRANS3C_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,333;0;0;0;0;0;0;0;2,778;61,111;2,778
1997263;RUNTRANS3C_19,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;5,556;61,111;0
1997264;RUNTRANS3C_20,jpg;2,778;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;5,556;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;2,778;0;0;16,667;0;0;0;0;0;0;0;13,889;47,222;0
1990579;RUNTRANS4A_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;5,556;0;0;0;0;0;0;5,556;0;2,778;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;75;5,556;0
1990580;RUNTRANS4A_02,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;0;0;0;0;5,556;8,333;0;0;0;0;0;0;0;27,778;41,667;0
1990581;RUNTRANS4A_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;19,444;0;0;0;0;0;0;0;41,667;33,333;0
1990582;RUNTRANS4A_04,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;30,556;0;0;0;0;0;0;0;38,889;0;5,556
1990583;RUNTRANS4A_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;2,778;0;2,778;0;0;0;0;0;5,556;30,556;0;0;0;0;0;0;0;27,778;27,778;0
1990584;RUNTRANS4A_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;5,556;0;0;0;0;0;2,778;30,556;0;0;0;0;0;2,778;0;30,556;5,556;0
1990585;RUNTRANS4A_07,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;0;0;0;5,556;0;0;2,778;0;0;0;13,889;0;0;0;0;0;11,111;0;27,778;19,444;0
1990586;RUNTRANS4A_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;5,556;0;61,111;19,444;0
1990587;RUNTRANS4A_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;8,333;0;0;0;2,778;0;0;0;58,333;19,444;0
1990588;RUNTRANS4A_10,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;5,556;0;0;0;0;0;0;13,889;0;0;0;5,556;0;0;0;36,111;30,556;0
1990589;RUNTRANS4A_11,jpg;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,889;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;5,556;0;0;0;5,556;0;0;0;25;16,667;0
1990590;RUNTRANS4A_12,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;38,889;0;2,778;0;0;0;0;0;25;13,889;0
1990591;RUNTRANS4A_13,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;5,556;0;2,778;2,778;0;0;0;0;2,778;2,778;0;0;0;0;0;0;0;22,222;33,333;0
1990592;RUNTRANS4A_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;2,778;33,333;0;0;0;2,778;0;0;0;33,333;2,778;2,778
1990593;RUNTRANS4A_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;2,778;2,778;0;0;0;0;0;0;0;0;0;0;0;8,333;58,333;0;0;0;0;0;0;0;13,889;2,778;0
1990594;RUNTRANS4A_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;2,778;30,556;0;0;0;0;0;2,778;0;22,222;33,333;0
1990595;RUNTRANS4A_17,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;11,111;63,889;0;0;0;0;0;0;0;8,333;8,333;0
1990596;RUNTRANS4A_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27,778;0;0;0;0;0;2,778;0;50;19,444;0
1990597;RUNTRANS4A_19,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;2,778;5,556;0;0;0;2,778;0;5,556;0;22,222;52,778;2,778
1990598;RUNTRANS4A_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;2,778;0;0;0;5,556;0;2,778;0;33,333;44,444;0
1991178;RUNTRANS4B_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;2,778;0;41,667;41,667;0
1991179;RUNTRANS4B_02,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;8,333;66,667;0
1991180;RUNTRANS4B_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;2,778;16,667;0;0;0;0;0;0;0;38,889;22,222;0
1991181;RUNTRANS4B_04,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;13,889;0;0;0;0;0;5,556;5,556;0;0;0;0;0;0;0;2,778;61,111;2,778
1991182;RUNTRANS4B_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;22,222;0;0;0;0;0;0;0;11,111;61,111;0
1991183;RUNTRANS4B_06,jpg;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;8,333;13,889;0;0;0;0;0;2,778;0;27,778;36,111;0
1991184;RUNTRANS4B_07,jpg;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;8,333;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;41,667;19,444;0
1991185;RUNTRANS4B_08,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;36,111;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;8,333;44,444;0
1991186;RUNTRANS4B_09,jpg;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;11,111;58,333;0
1991187;RUNTRANS4B_10,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;8,333;2,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,667;0;0;0;0;11,111;13,889;0;0;0;0;0;0;0;13,889;27,778;0
1991188;RUNTRANS4B_11,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;5,556;0;0;0;0;0;2,778;0;33,333;52,778;0
1991189;RUNTRANS4B_12,jpg;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;2,778;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;30,556;38,889;0
1991190;RUNTRANS4B_13,jpg;0;0;0;0;0;0;0;5,556;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;2,778;0;5,556;0;8,333;55,556;0
1991191;RUNTRANS4B_14,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,111;0;0;0;0;11,111;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;5,556;27,778;0;0;0;0;0;0;0;16,667;25;0
1991192;RUNTRANS4B_15,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;5,556;0;13,889;61,111;0
1991193;RUNTRANS4B_16,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;8,333;0;0;0;0;0;2,778;0;8,333;75;0
1991194;RUNTRANS4B_17,jpg;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;2,778;0;0;0;0;0;2,778;8,333;0;0;0;0;0;0;0;8,333;47,222;5,556
1991195;RUNTRANS4B_18,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;2,778;8,333;0;0;0;0;0;2,778;5,556;0;0;0;0;0;8,333;0;5,556;63,889;0
1991196;RUNTRANS4B_19,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;25;55,556;0
1991197;RUNTRANS4B_20,jpg;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;13,889;0;0;0;0;0;0;0;0;0;0;2,778;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;63,889;0
1991198;RUNTRANS4C_01,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;2,778;0;0;0;8,333;80,556;0
1991199;RUNTRANS4C_02,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;25;0;0;0;0;0;0;0;22,222;25;0
1991200;RUNTRANS4C_03,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,222;0;0;0;0;0;0;0;19,444;27,778;0
1991201;RUNTRANS4C_04,jpg;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,444;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;2,778;0;2,778;0;0;66,667;0
1991202;RUNTRANS4C_05,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,889;0;0;0;0;11,111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;5,556;0;0;0;0;0;8,333;0;2,778;55,556;0
1991203;RUNTRANS4C_06,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,333;0;0;0;0;0;0;0;0;0;2,778;0;0;11,111;0;0;0;0;0;5,556;0;2,778;69,444;0
1991204;RUNTRANS4C_07,jpg;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;2,778;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;5,556;0;5,556;66,667;0
1991205;RUNTRANS4C_08,jpg;0;0;0;0;0;0;0;0;16,667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;8,333;0;0;0;0;0;0;0;0;22,222;0;0;0;0;0;0;0;0;0;2,778;0;0;0;0;0;0;0;0;0;47,222;0
1991206;RUNTRANS4C_09,jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,556;0;0;0;0;2,778;0;0;0;0;0;0;11,111;0;0;0;0;0;0;0;0;5,556;0;0;0;0;0;0;0;0;0;5,556;0;0;69,444;0
